timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1607519024.030,264.160,-91.797,-1000.000,55.664,-269.531,0
1607519024.034,-175.781,179.688,-16.113,-59.570,-33.691,0
1607519024.038,-359.863,240.234,-787.109,-78.125,369.629,0
1607519024.040,-22.949,11.719,225.586,30.762,122.559,0
1607519024.044,355.469,-159.180,-983.887,114.746,-231.934,0
1607519024.048,299.805,-73.242,-1000.000,77.637,-237.305,0
1607519024.052,-107.422,152.344,-151.367,-30.273,-41.504,0
1607519024.056,-352.539,239.746,-811.523,-75.684,356.445,0
1607519024.060,-74.707,35.156,365.723,26.367,166.016,0
1607519024.064,331.543,-162.598,-893.066,120.605,-226.074,0
1607519024.067,336.914,-104.492,-1000.000,81.543,-263.184,0
1607519024.071,-47.852,101.074,-435.059,-20.020,-118.652,0
1607519024.075,-355.469,233.398,981.934,-92.773,286.621,0
1607519024.079,-130.371,102.051,659.180,1.465,247.559,0
1607519024.083,295.410,-136.230,-680.176,118.164,-150.391,0
1607519024.087,346.191,-137.207,-1000.000,94.238,-208.008,0
1607519024.091,-12.695,87.891,-414.062,-13.184,-83.008,0
1607519024.095,-357.422,250.000,-997.559,-90.332,301.270,0
1607519024.099,-185.547,95.215,691.895,-20.020,275.391,0
1607519024.103,253.906,-138.672,-658.691,96.191,-134.766,0
1607519024.107,372.070,-141.602,-1000.000,106.445,-216.309,0
1607519024.111,49.805,63.477,-581.543,9.766,-181.152,0
1607519024.114,-326.172,229.980,756.836,-73.730,174.805,0
1607519024.118,-230.469,124.512,930.664,-38.574,271.484,0
1607519024.122,191.895,-84.961,-353.027,67.383,-118.652,0
1607519024.126,375.977,-140.137,-1000.000,104.004,-227.051,0
1607519024.130,95.703,40.039,-672.852,12.207,-155.762,0
1607519024.130,-311.523,241.699,619.141,-82.520,200.684,0
1607519024.134,-280.273,173.828,-934.570,-46.387,346.191,0
1607519024.138,148.438,-71.289,-169.922,74.707,-28.320,0
1607519024.142,392.090,-163.574,-1000.000,127.930,-219.238,0
1607519024.146,154.297,3.418,-799.316,50.781,-218.262,0
1607519024.150,-269.043,217.285,381.836,-61.523,104.004,0
1607519024.154,-294.434,196.289,-875.977,-44.434,329.590,0
1607519024.157,118.164,-54.199,-65.430,77.637,10.742,0
1607519024.161,392.090,-169.434,-1000.000,119.141,-205.566,0
1607519024.165,201.172,7.812,-883.301,46.875,-213.379,0
1607519024.169,-236.328,218.750,228.516,-56.152,73.730,0
1607519024.173,-336.914,215.332,-802.734,-58.105,358.887,0
1607519024.175,51.270,1.465,132.812,62.500,74.219,0
1607519024.179,378.906,-142.578,-1000.000,131.348,-143.555,0
1607519024.183,263.184,-48.828,-1000.000,76.172,-259.277,0
1607519024.187,-171.875,188.965,-15.625,-40.527,-35.156,0
1607519024.191,-364.258,233.887,-782.715,-82.520,387.207,0
1607519024.195,-24.414,6.836,214.355,20.996,154.297,0
1607519024.199,355.469,-176.758,-982.910,111.328,-161.133,0
